product_id,order_id,product_name,quantity,order_date,order_time,unit_price,total_price,bazaar_location,selling_method,product_category,product_components
242,97216,QuesaBirria,2,10/3/2025,10:28:16 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
243,97217,QuesaBirria,1,10/3/2025,10:32:40 AM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
244,97218,QuesaBirria,4,10/3/2025,10:40:47 AM,110,440,UST Incubation Rm.419,Onsite,Main,Birria
245,97219,QuesaBirria,2,10/3/2025,10:44:56 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
246,97220,QuesaBirria,1,10/3/2025,10:45:46 AM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
247,97221,QuesaBirria,2,10/3/2025,11:00:37 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
248,97222,QuesaBirria,2,10/3/2025,11:01:34 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
249,97223,QuesaBirria,1,10/3/2025,11:09:11 AM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
250,97224,QuesaBirria,2,10/3/2025,11:21:10 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
251,97225,QuesaBirria,1,10/3/2025,11:26:47 AM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
252,97226,QuesaBirria,2,10/3/2025,11:54:58 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
253,97227,QuesaBirria,2,10/3/2025,12:09:39 PM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
254,97228,QuesaBirria,1,10/3/2025,12:20:41 PM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
255,97254,QuesaBirria,2,10/3/2025,12:22:54 PM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
256,97255,QuesaBirria,2,10/3/2025,12:24:11 PM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
257,97256,QuesaBirria,1,10/3/2025,12:31:51 PM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
258,97257,QuesaBirria,2,10/3/2025,12:32:39 PM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
259,97258,QuesaBirria,1,10/3/2025,12:34:54 PM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
260,97259,QuesaBirria,2,10/3/2025,12:37:21 PM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
261,97260,QuesaBirria,4,10/3/2025,12:37:35 PM,110,440,UST Incubation Rm.419,Onsite,Main,Birria
262,97229,QuesaBirria,2,10/4/2025,8:28:17 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
263,97230,QuesaBirria,2,10/4/2025,8:48:18 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
264,97231,QuesaBirria,2,10/4/2025,8:49:59 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
265,97232,QuesaBirria,2,10/4/2025,8:50:16 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
266,97233,QuesaBirria,2,10/4/2025,8:53:57 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
267,97261,QuesaBirria,2,10/4/2025,8:55:01 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
268,97262,QuesaBirria,2,10/4/2025,9:15:29 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
269,97263,QuesaBirria,4,10/4/2025,9:35:21 AM,110,440,UST Incubation Rm.419,Onsite,Main,Birria
270,97264,QuesaBirria,4,10/4/2025,10:14:48 AM,110,440,UST Incubation Rm.419,Onsite,Main,Birria
271,97265,QuesaBirria,2,10/4/2025,10:32:26 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
272,97266,QuesaBirria,8,10/4/2025,10:34:47 AM,796,159.2,UST Incubation Rm.419,Onsite,Main,Birria
273,97267,QuesaBirria,2,10/4/2025,10:36:34 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
274,97270,QuesaBirria,1,10/4/2025,10:37:19 AM,110,110,UST Incubation Rm.419,Onsite,Main,Birria
275,97271,QuesaBirria,2,10/4/2025,10:51:17 AM,99.5,199,UST Incubation Rm.419,Onsite,Main,Birria
276,97273,QuesaBirria,2,10/4/2025,10:56:25 AM,99.5,159.2,UST Incubation Rm.419,Onsite,Main,Birria
277,97273,QuesaBirria,1,10/4/2025,10:56:25 AM,110,88,UST Incubation Rm.419,Onsite,Main,Birria
278,550601,QuesaBirria,2,10/24/2025,9:27:41 AM,119,238,San Beda Alabang,Onsite,Main,Birria
279,550602,QuesaBirria,1,10/24/2025,9:31:48 AM,119,119,San Beda Alabang,Onsite,Main,Birria
280,550603,QuesaBirria,2,10/24/2025,9:33:21 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
281,550604,QuesaBirria,2,10/24/2025,9:35:19 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
282,550605,QuesaBirria,2,10/24/2025,9:36:34 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
283,550606,QuesaBirria,2,10/24/2025,9:38:12 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
284,550607,QuesaBirria,2,10/24/2025,9:38:39 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
285,550608,QuesaBirria,2,10/24/2025,9:40:41 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
286,550609,QuesaBirria,1,10/24/2025,9:43:23 AM,119,119,San Beda Alabang,Onsite,Main,Birria
287,550610,QuesaBirria,2,10/24/2025,9:44:08 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
288,550611,QuesaBirria,2,10/24/2025,9:44:27 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
289,550612,QuesaBirria,2,10/24/2025,9:46:15 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
290,550613,QuesaBirria,2,10/24/2025,9:47:50 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
291,550614,QuesaBirria,1,10/24/2025,9:58:06 AM,119,119,San Beda Alabang,Onsite,Main,Birria
292,550615,QuesaBirria,1,10/24/2025,10:03:25 AM,119,119,San Beda Alabang,Onsite,Main,Birria
293,550616,QuesaBirria,2,10/24/2025,10:22:55 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
294,550617,QuesaBirria,1,10/24/2025,10:32:45 AM,119,119,San Beda Alabang,Onsite,Main,Birria
295,550618,QuesaBirria,4,10/24/2025,10:52:46 AM,109.5,438,San Beda Alabang,Onsite,Main,Birria
296,550619,QuesaBirria,2,10/24/2025,11:01:32 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
297,550620,QuesaBirria,2,10/24/2025,11:09:44 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
298,550621,QuesaBirria,2,10/24/2025,11:10:56 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
299,550622,QuesaBirria,2,10/24/2025,11:13:58 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
300,550623,QuesaBirria,2,10/24/2025,11:18:28 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
301,550624,QuesaBirria,1,10/24/2025,11:19:43 AM,119,119,San Beda Alabang,Onsite,Main,Birria
302,550625,QuesaBirria,1,10/24/2025,11:31:36 AM,119,119,San Beda Alabang,Onsite,Main,Birria
303,550651,QuesaBirria,4,10/24/2025,11:41:45 AM,109.5,438,San Beda Alabang,Onsite,Main,Birria
304,550652,QuesaBirria,2,10/24/2025,11:41:52 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
305,550653,QuesaBirria,2,10/24/2025,11:43:28 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
306,550654,QuesaBirria,1,10/24/2025,11:44:12 AM,119,119,San Beda Alabang,Onsite,Main,Birria
307,550655,QuesaBirria,2,10/24/2025,11:45:15 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
308,550656,QuesaBirria,2,10/24/2025,11:47:21 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
309,550657,QuesaBirria,1,10/24/2025,11:49:22 AM,119,119,San Beda Alabang,Onsite,Main,Birria
310,550658,QuesaBirria,2,10/24/2025,11:52:48 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
311,550659,QuesaBirria,1,10/24/2025,11:54:54 AM,119,119,San Beda Alabang,Onsite,Main,Birria
312,550660,QuesaBirria,2,10/24/2025,11:58:07 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
313,550661,QuesaBirria,2,10/24/2025,11:59:47 AM,109.5,219,San Beda Alabang,Onsite,Main,Birria
314,550662,QuesaBirria,2,10/24/2025,12:00:22 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
315,550663,QuesaBirria,1,10/24/2025,12:02:43 PM,119,119,San Beda Alabang,Onsite,Main,Birria
316,550664,QuesaBirria,2,10/24/2025,12:05:18 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
317,550665,QuesaBirria,3,10/24/2025,12:05:18 PM,112.67,338,San Beda Alabang,Onsite,Main,Birria
318,550666,QuesaBirria,2,10/24/2025,12:06:14 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
319,550667,QuesaBirria,4,10/24/2025,12:08:21 PM,109.5,438,San Beda Alabang,Onsite,Main,Birria
320,550668,QuesaBirria,2,10/24/2025,12:09:18 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
321,550669,QuesaBirria,2,10/24/2025,12:14:12 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
322,550670,QuesaBirria,1,10/24/2025,12:15:46 PM,119,119,San Beda Alabang,Onsite,Main,Birria
323,550671,QuesaBirria,2,10/24/2025,12:25:50 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
324,550672,QuesaBirria,2,10/24/2025,12:33:13 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
325,550673,QuesaBirria,1,10/24/2025,12:39:01 PM,119,119,San Beda Alabang,Onsite,Main,Birria
326,550674,QuesaBirria,1,10/24/2025,12:49:32 PM,119,119,San Beda Alabang,Onsite,Main,Birria
327,550675,QuesaBirria,2,10/24/2025,1:13:01 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
328,550876,QuesaBirria,1,10/24/2025,1:45:57 PM,119,119,San Beda Alabang,Onsite,Main,Birria
329,550877,QuesaBirria,2,10/24/2025,1:50:18 PM,109.5,219,San Beda Alabang,Onsite,Main,Birria
330,99201,QuesaBirria,2,10/27/2025,9:37:37 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
331,99202,QuesaBirria,2,10/27/2025,9:46:54 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
332,99203,QuesaBirria,2,10/27/2025,9:50:42 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
333,99204,QuesaBirria,2,10/27/2025,9:59:48 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
334,99205,QuesaBirria,2,10/27/2025,10:07:37 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
335,99206,QuesaBirria,1,10/27/2025,10:20:21 AM,110,88,Trinity University of Asia,Onsite,Main,Birria
336,99207,QuesaBirria,2,10/27/2025,10:21:08 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
337,99208,QuesaBirria,2,10/27/2025,10:25:38 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
338,99209,QuesaBirria,4,10/27/2025,10:34:04 AM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
339,99210,QuesaBirria,2,10/27/2025,10:38:02 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
340,99211,QuesaBirria,2,10/27/2025,10:42:47 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
341,99212,QuesaBirria,2,10/27/2025,10:50:28 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
342,99213,QuesaBirria,2,10/27/2025,10:51:43 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
343,99214,QuesaBirria,2,10/27/2025,10:56:21 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
344,99215,QuesaBirria,2,10/27/2025,11:04:32 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
345,99216,QuesaBirria,2,10/27/2025,11:07:47 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
346,99217,QuesaBirria,2,10/27/2025,11:08:05 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
347,99218,QuesaBirria,2,10/27/2025,11:14:04 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
348,99219,QuesaBirria,1,10/27/2025,11:18:06 AM,110,110,Trinity University of Asia,Onsite,Main,Birria
349,99220,QuesaBirria,2,10/27/2025,11:19:03 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
350,99221,QuesaBirria,4,10/27/2025,11:19:25 AM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
351,99222,QuesaBirria,2,10/27/2025,11:26:32 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
352,99223,QuesaBirria,2,10/27/2025,11:27:18 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
353,99224,QuesaBirria,4,10/27/2025,11:30:27 AM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
354,99225,QuesaBirria,2,10/27/2025,11:32:08 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
355,99226,QuesaBirria,1,10/27/2025,11:33:21 AM,110,110,Trinity University of Asia,Onsite,Main,Birria
356,99227,QuesaBirria,1,10/27/2025,11:34:00 AM,110,110,Trinity University of Asia,Onsite,Main,Birria
357,99228,QuesaBirria,2,10/27/2025,11:35:26 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
358,99229,QuesaBirria,4,10/27/2025,11:37:35 AM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
359,99230,QuesaBirria,2,10/27/2025,11:39:12 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
360,99231,QuesaBirria,2,10/27/2025,11:41:43 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
361,99232,QuesaBirria,2,10/27/2025,11:45:04 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
362,99233,QuesaBirria,2,10/27/2025,11:49:37 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
363,99234,QuesaBirria,1,10/27/2025,11:50:03 AM,110,110,Trinity University of Asia,Onsite,Main,Birria
364,99235,QuesaBirria,1,10/27/2025,11:50:18 AM,110,110,Trinity University of Asia,Onsite,Main,Birria
365,99236,QuesaBirria,1,10/27/2025,11:52:22 AM,110,110,Trinity University of Asia,Onsite,Main,Birria
366,99237,QuesaBirria,2,10/27/2025,11:59:16 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
367,99238,QuesaBirria,1,10/27/2025,12:05:54 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
368,99239,QuesaBirria,2,10/27/2025,12:10:24 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
369,99240,QuesaBirria,1,10/27/2025,12:10:59 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
370,99241,QuesaBirria,2,10/27/2025,12:39:01 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
371,99242,QuesaBirria,2,10/27/2025,12:49:32 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
372,99243,QuesaBirria,2,10/27/2025,1:13:01 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
373,99244,QuesaBirria,2,10/27/2025,1:45:57 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
374,99245,QuesaBirria,1,10/27/2025,1:50:18 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
375,99246,QuesaBirria,2,10/27/2025,1:58:19 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
376,99247,QuesaBirria,2,10/27/2025,2:05:07 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
377,99248,QuesaBirria,4,10/27/2025,2:10:39 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
378,99249,QuesaBirria,2,10/27/2025,2:12:06 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
379,99250,QuesaBirria,2,10/27/2025,2:25:37 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
380,99251,QuesaBirria,2,10/27/2025,2:33:43 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
381,89226,QuesaBirria,2,10/27/2025,2:35:58 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
382,89227,QuesaBirria,2,10/27/2025,2:55:09 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
383,89228,QuesaBirria,4,10/27/2025,2:58:19 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
384,89229,QuesaBirria,2,10/27/2025,3:04:02 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
385,89230,QuesaBirria,2,10/27/2025,3:10:23 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
386,89231,QuesaBirria,1,10/27/2025,3:18:06 PM,110,88,Trinity University of Asia,Onsite,Main,Birria
387,89232,QuesaBirria,2,10/27/2025,3:33:33 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
388,89233,QuesaBirria,2,10/27/2025,3:40:19 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
389,89234,QuesaBirria,4,10/27/2025,3:41:30 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
390,89235,QuesaBirria,2,10/27/2025,3:42:31 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
391,89236,QuesaBirria,2,10/27/2025,3:43:27 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
392,89237,QuesaBirria,2,10/27/2025,3:53:37 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
393,89238,QuesaBirria,1,10/27/2025,3:58:55 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
394,89239,QuesaBirria,2,10/27/2025,4:05:05 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
395,89240,QuesaBirria,2,10/27/2025,4:09:04 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
396,89241,QuesaBirria,2,10/27/2025,4:12:26 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
397,89242,QuesaBirria,1,10/27/2025,4:14:01 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
398,89243,QuesaBirria,4,10/27/2025,4:17:59 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
399,89244,QuesaBirria,4,10/27/2025,4:18:59 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
400,89245,QuesaBirria,2,10/27/2025,4:19:56 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
401,90501,QuesaBirria,2,10/28/2025,11:43:35 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
402,90502,QuesaBirria,2,10/28/2025,11:43:48 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
403,90503,QuesaBirria,2,10/28/2025,11:43:59 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
404,90504,QuesaBirria,2,10/28/2025,11:44:13 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
405,90505,QuesaBirria,1,10/28/2025,11:44:33 AM,110,110,Trinity University of Asia,Onsite,Main,Birria
406,90506,QuesaBirria,2,10/28/2025,11:51:17 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
407,90507,QuesaBirria,2,10/28/2025,11:55:47 AM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
408,90508,QuesaBirria,2,10/28/2025,12:01:15 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
409,90509,QuesaBirria,2,10/28/2025,12:03:40 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
410,90510,QuesaBirria,2,10/28/2025,12:08:56 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
411,90511,QuesaBirria,2,10/28/2025,12:12:09 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
412,90512,QuesaBirria,2,10/28/2025,12:15:05 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
413,90513,QuesaBirria,2,10/28/2025,12:15:13 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
414,90514,QuesaBirria,2,10/28/2025,12:15:24 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
415,90515,QuesaBirria,2,10/28/2025,12:18:57 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
416,90516,QuesaBirria,2,10/28/2025,12:20:08 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
417,90517,QuesaBirria,4,10/28/2025,12:21:40 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
418,90518,QuesaBirria,2,10/28/2025,12:22:07 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
419,90519,QuesaBirria,2,10/28/2025,12:23:24 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
420,90520,QuesaBirria,1,10/28/2025,12:24:10 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
421,90521,QuesaBirria,2,10/28/2025,12:25:47 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
422,90522,QuesaBirria,1,10/28/2025,12:26:37 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
423,90523,QuesaBirria,1,10/28/2025,12:29:25 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
424,90524,QuesaBirria,2,10/28/2025,12:33:04 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
425,90525,QuesaBirria,2,10/28/2025,12:33:32 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
426,90551,QuesaBirria,1,10/28/2025,12:36:20 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
427,90552,QuesaBirria,2,10/28/2025,12:36:45 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
428,90553,QuesaBirria,2,10/28/2025,12:40:09 PM,110,220,Trinity University of Asia,Onsite,Main,Birria
429,90554,QuesaBirria,2,10/28/2025,12:41:04 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
430,90555,QuesaBirria,2,10/28/2025,12:44:01 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
431,90556,QuesaBirria,2,10/28/2025,12:46:40 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
432,90557,QuesaBirria,2,10/28/2025,12:47:58 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
433,90558,QuesaBirria,2,10/28/2025,12:49:20 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
434,90559,QuesaBirria,2,10/28/2025,12:51:52 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
435,90560,QuesaBirria,2,10/28/2025,12:55:27 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
436,90561,QuesaBirria,2,10/28/2025,12:57:41 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
437,90562,QuesaBirria,2,10/28/2025,1:00:39 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
438,90563,QuesaBirria,1,10/28/2025,1:01:10 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
439,90564,QuesaBirria,1,10/28/2025,1:02:56 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
440,90565,QuesaBirria,2,10/28/2025,1:04:08 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
441,90566,QuesaBirria,2,10/28/2025,1:06:28 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
442,90567,QuesaBirria,2,10/28/2025,1:10:58 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
443,90568,QuesaBirria,1,10/28/2025,1:13:09 PM,110,110,Trinity University of Asia,Onsite,Main,Birria
444,90569,QuesaBirria,2,10/28/2025,1:20:03 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
445,90570,QuesaBirria,2,10/28/2025,1:23:06 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
446,90571,QuesaBirria,2,10/28/2025,1:25:42 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
447,90572,QuesaBirria,2,10/28/2025,1:25:54 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
448,90573,QuesaBirria,2,10/28/2025,1:29:26 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
449,90574,QuesaBirria,2,10/28/2025,1:43:16 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
450,90575,QuesaBirria,4,10/28/2025,1:48:03 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
451,90151,QuesaBirria,2,10/28/2025,1:53:58 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
452,90152,QuesaBirria,2,10/28/2025,2:25:42 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
453,90153,QuesaBirria,2,10/28/2025,2:27:00 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
454,90154,QuesaBirria,2,10/28/2025,2:33:43 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
455,90155,QuesaBirria,2,10/28/2025,2:35:58 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
456,90156,QuesaBirria,2,10/28/2025,2:55:09 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
457,90157,QuesaBirria,2,10/28/2025,2:58:19 PM,99.5,199,Trinity University of Asia,Onsite,Main,Birria
458,90158,QuesaBirria,4,10/28/2025,3:04:02 PM,109.5,438,Trinity University of Asia,Onsite,Main,Birria
459,90526,QuesaBirria,6,10/31/2025,12:12:10 PM,109.5,657,Pre-Order,Online,Main,Birria
460,90527,QuesaBirria,2,10/31/2025,12:13:06 PM,109.5,219,Pre-Order,Online,Main,Birria
461,90528,QuesaBirria,4,10/31/2025,12:25:31 PM,109.5,438,Pre-Order,Online,Main,Birria
462,90529,QuesaBirria,2,10/31/2025,12:26:12 PM,109.5,219,Pre-Order,Online,Main,Birria
463,90530,QuesaBirria,2,10/31/2025,12:27:15 PM,109.5,219,Pre-Order,Online,Main,Birria
464,90531,QuesaBirria,2,10/31/2025,12:37:59 PM,109.5,219,Pre-Order,Online,Main,Birria
465,90532,QuesaBirria,2,10/31/2025,12:59:50 PM,109.5,219,Pre-Order,Online,Main,Birria
466,90533,QuesaBirria,2,10/31/2025,1:06:03 PM,109.5,219,Pre-Order,Online,Main,Birria
467,90534,QuesaBirria,2,10/31/2025,1:27:54 PM,109.5,219,Pre-Order,Online,Main,Birria
468,90535,QuesaBirria,2,10/31/2025,1:39:49 PM,109.5,219,Pre-Order,Online,Main,Birria
469,90536,QuesaBirria,4,10/31/2025,2:21:29 PM,109.5,438,Pre-Order,Online,Main,Birria
470,90537,QuesaBirria,2,10/31/2025,2:24:12 PM,109.5,219,Pre-Order,Online,Main,Birria
471,90538,QuesaBirria,4,10/31/2025,2:27:22 PM,109.5,438,Pre-Order,Online,Main,Birria
472,90539,QuesaBirria,2,10/31/2025,2:29:53 PM,109.5,219,Pre-Order,Online,Main,Birria
473,90540,QuesaBirria,4,10/31/2025,2:35:29 PM,109.5,438,Pre-Order,Online,Main,Birria
474,90541,QuesaBirria,2,10/31/2025,2:46:43 PM,109.5,219,Pre-Order,Online,Main,Birria
